S.No.,district,municipality,ward,Incident Place,event_date,Incident,,,,,,,,
2554,Rolpa,Madi Rural Municipality,3,Laharechhahara,22/07/2022,Landslide,,,,,,,,
2555,Manang,Nasong Rural Municipality,1,Gherang,22/07/2022,Landslide,,,,,,,,
2556,Gorkha,Gorkha Municipality,8,chinisedhara,22/07/2022,Landslide,,,,,,,,
2557,Rolpa,Madi Rural Municipality,3,lahare chhara,23/07/2022,Landslide,,,,,,,,
2558,Manang,Nasong Rural Municipality,1,Talmardi,23/07/2022,Landslide,,,,,,,,
2559,Chitawan,Ichchhakamana Rural Municipality,5,,23/07/2022,Landslide,,,,,,,,
2560,Ilam,Sandakpur Rural Municipality,3,Bhutlug,23/07/2022,Landslide,,,,,,,,
2561,Dolakha,Melung Rural Municipality,1,Mrigetole,24/07/2022,Landslide,,,,,,,,
2562,Achhaam,Turmakhad Rural Municipality,2,Bhulu,25/07/2022,Landslide,,,,,,,,
2563,Dailekh,Chamundabindrasaini Municipality,7,Gangetara,25/07/2022,Landslide,,,,,,,,
2564,Dolpa,Tripurasundari Municipality,9,Chughat,25/07/2022,Landslide,,,,,,,,
2565,Parbat,Kushma Municipality,1,Mldhunga,25/07/2022,Landslide,,,,,,,,
2566,Mustang,Thasang Rural Municipality,4,Ghoptebhir,25/07/2022,Landslide,,,,,,,,
2567,Lamjung,Dordi Rural Municipality,1,Mahadeva,25/07/2022,Landslide,,,,,,,,
2568,Kavrepalanchowk,Bhumlu Rural Municipality,1,Saping,25/07/2022,Landslide,,,,,,,,
2569,Ramechhap,Likhu Tamakoshi Rural Municipality,7,Tilpung,25/07/2022,Landslide,,,,,,,,
2570,Panchthar,Phalelung Rural Municipality,8,Surkeni,25/07/2022,Landslide,,,,,,,,
2571,Dhading,Neelakantha Municipality,4,Ranagau,26/07/2022,Landslide,,,,,,,,
2572,Sindhupalchowk,Helambu Rural Municipality,11,,26/07/2022,Landslide,,,,,,,,
2573,Ramechhap,Manthali Municipality,11,Ambote,26/07/2022,Landslide,,,,,,,,
2574,Ramechhap,Manthali Municipality,10,Chanakhu,27/07/2022,Landslide,,,,,,,,
2575,Panchthar,Yangwarak Rural Municipality,4,Sigawa,27/07/2022,Landslide,,,,,,,,
2576,Dang,Ghorahi Submetropolitan City,13,,28/07/2022,Landslide,,,,,,,,
2577,Pyuthan,Swargadwari Municipality,2,Jogimara,28/07/2022,Landslide,,,,,,,,
2578,Rolpa,Madi Rural Municipality,3,Borsaawang,28/07/2022,Landslide,,,,,,,,
2579,Rukum East,Bhume Rural Municipality,1,,28/07/2022,Landslide,,,,,,,,
2580,Rolpa,Rolpa Municipality,8,Jamakhue,29/07/2022,Landslide,,,,,,,,
2581,Rolpa,Thabang Rural Municipality,3,Charlawang,31/07/2022,Landslide,,,,,,,,
2582,Nawalparasi (Bardghat Susta East),Hupsekot Rural Municipality,5,Pangre,31/07/2022,Landslide,,,,,,,,
2583,Myagdi,Mangala Rural Municipality,2,Sim,31/07/2022,Landslide,,,,,,,,
2584,Myagdi,Annapurna Rural Municipality,2,Naunibagar,31/07/2022,Landslide,,,,,,,,
2585,Dolakha,Tamakoshi Rural Municipality,5,Kirnetawer,31/07/2022,Landslide,,,,,,,,
2586,Khotang,Diktel Rupakot Majhuwagadhi Municipality,8,Pankhukhola,31/07/2022,Landslide,,,,,,,,
2587,Terhathum,Myanglung Municipality,9,Surunga,31/07/2022,Landslide,,,,,,,,
2588,Rukum West,Aathbiskot Municipality,3,Lahachullipakha,1/8/2022,Landslide,,,,,,,,
2589,Kaski,Pokharalekhnath Metropolitan City,6,Degopaten,1/8/2022,Landslide,,,,,,,,
2590,Kaski,Pokharalekhnath Metropolitan City,12,Dhalkepul,1/8/2022,Landslide,,,,,,,,
2591,Tanahu,Aanbookhaireni Rural Municipality,4,,1/8/2022,Landslide,,,,,,,,
2592,Chitawan,Bharatpur Metropolitan City,29,,1/8/2022,Landslide,,,,,,,,
2593,Sindhupalchowk,Bhotekoshi Rural Municipality,4,Daklang,1/8/2022,Landslide,,,,,,,,
2594,Bajhang,Talkot Rural Municipality,6,Khadagau,2/8/2022,Landslide,,,,,,,,
2595,Myagdi,Malika Rural Municipality,2,Roomma,2/8/2022,Landslide,,,,,,,,
2596,Myagdi,Malika Rural Municipality,4,Mahavir,2/8/2022,Landslide,,,,,,,,
2597,Gorkha,Barpak Sulikot Rural Municipality,7,Baluwa,2/8/2022,Landslide,,,,,,,,
2598,Panchthar,Yangwarak Rural Municipality,3,Barjhang,3/8/2022,Landslide,,,,,,,,
2599,Pyuthan,Naubahini Rural Municipality,7,Baskot,4/8/2022,Landslide,,,,,,,,
2600,Rukum East,Sisne Rural Municipality,4,Aamalachaur,4/8/2022,Landslide,,,,,,,,
2601,Bajura,Badimalika Municipality,9,Selaghat,5/8/2022,Landslide,,,,,,,,
2602,Bajura,Badimalika Municipality,9,Salghat,5/8/2022,Landslide,,,,,,,,
2603,Dhankuta,Mahalaxmi Municipality,2,Laptang,5/8/2022,Landslide,,,,,,,,
2604,Rolpa,Pariwartan Rural Municipality,4,Sallabote,6/8/2022,Landslide,,,,,,,,
2605,Baglung,Dhorpatan Municipality,8,Malma,6/8/2022,Landslide,,,,,,,,
2606,Sindhupalchowk,Bahrabise Municipality,9,Tadbasauni,6/8/2022,Landslide,,,,,,,,
2607,Panchthar,Yangwarak Rural Municipality,3,Samangsu,6/8/2022,Landslide,,,,,,,,
2608,Taplejung,Pathibhara Yangwarak Rural Municipality,1,Mawakha,6/8/2022,Landslide,,,,,,,,
2609,Jajarkot,Barekot Rural Municipality,3,Mulsam,7/8/2022,Landslide,,,,,,,,
2610,Rolpa,Madi Rural Municipality,3,Sisne,7/8/2022,Landslide,,,,,,,,
2611,Rolpa,Rolpa Municipality,10,Dhansi,7/8/2022,Landslide,,,,,,,,
2612,Baglung,Dhorpatan Municipality,6,Gadhikhola,7/8/2022,Landslide,,,,,,,,
2613,Myagdi,Beni Municipality,4,Singa,7/8/2022,Landslide,,,,,,,,
2614,Panchthar,Yangwarak Rural Municipality,3,Basantadada,7/8/2022,Landslide,,,,,,,,
2615,Sindhupalchowk,Chautarasangachowkgadhi Municipality,8,Ranopokhari,8/8/2022,Landslide,,,,,,,,
2616,Dolakha,Jiri Municipality,9,Mane Bhanjang,8/8/2022,Landslide,,,,,,,,
2617,Nuwakot,Myagong Rural Municipality,2,Buntang,9/8/2022,Landslide,,,,,,,,
2618,Kathmandu,Kageshworimanohara Municipality,1,Thuladhik,10/8/2022,Landslide,,,,,,,,
2619,Kathmandu,Kageshworimanohara Municipality,1,Gagalphidi,10/8/2022,Landslide,,,,,,,,
2620,Dolpa,Tripurasundari Municipality,3,Jiu,14/08/2022,Landslide,,,,,,,,
2621,Kalikot,Khandachakra Municipality,2,Chhahara,16/08/2022,Landslide,,,,,,,,
2622,Dailekh,Dullu Municipality,3,,18/08/2022,Landslide,,,,,,,,
2623,Pyuthan,Pyuthan Municipality,10,Handigaira,18/08/2022,Landslide,,,,,,,,
2624,Ramechhap,Gokulganga Rural Municipality,2,EkamPhedi,18/08/2022,Landslide,,,,,,,,
2625,Mustang,Thasang Rural Municipality,4,Ghoptavir,20/08/2022,Landslide,,,,,,,,
2626,Lalitpur,Bagmati Rural Municipality,3,Tarkuche,20/08/2022,Landslide,,,,,,,,
2627,Makwanpur,Indrasarowar Rural Municipality,3,Sisnari,20/08/2022,Landslide,,,,,,,,
2628,Dailekh,Narayan Municipality,8,Simra,21/08/2022,Landslide,,,,,,,,
2629,Myagdi,Beni Municipality,2,Hadevir,23/08/2022,Landslide,,,,,,,,
2630,Rolpa,Rolpa Municipality,6,Dinga,24/08/2022,Landslide,,,,,,,,
2631,Chitawan,Bharatpur Metropolitan City,29,Muglin,24/08/2022,Landslide,,,,,,,,
2632,Taplejung,Sirijangha Rural Municipality,5,Pedang,24/08/2022,Landslide,,,,,,,,
2633,Myagdi,Beni Municipality,2,Hadevir,25/08/2022,Landslide,,,,,,,,
2634,Kaski,Madi Rural Municipality,6,Bhadikharka,26/08/2022,Landslide,,,,,,,,
2635,Darchula,Marma Rural Municipality,3,Relpairo,27/08/2022,Landslide,,,,,,,,
2636,Dolakha,Gaurishankar Rural Municipality,7,Samata,27/08/2022,Landslide,,,,,,,,
2637,Bajura,Budhiganga Municipality,4,Saubada,28/08/2022,Landslide,,,,,,,,
2638,Dailekh,Naumule Rural Municipality,1,Bhursu,28/08/2022,Landslide,,,,,,,,
2639,Rukum West,Musikot Municipality,1,Thamdada,28/08/2022,Landslide,,,,,,,,
2640,Rukum West,Aathbiskot Municipality,14,,28/08/2022,Landslide,,,,,,,,
2641,Nawalparasi (Bardghat Susta East),Hupsekot Rural Municipality,5,Pangre,28/08/2022,Landslide,,,,,,,,
2642,Myagdi,Raghuganga Rural Municipality,2,Baisari,28/08/2022,Landslide,,,,,,,,
2643,Sindhuli,Golanjor Rural Municipality,6,Akeravir,28/08/2022,Landslide,,,,,,,,
2644,Solukhumbu,Solududhkunda Municipality,11,Pahalman,28/08/2022,Landslide,,,,,,,,
2645,Salyan,Kapurkot Rural Municipality,3,Chourkhola,29/08/2022,Landslide,,,,,,,,
2646,Salyan,Kalimati Rural Municipality,6,Sireni,29/08/2022,Landslide,,,,,,,,
2647,Bajhang,Chhabispathivera Rural Municipality,1,guralthum,30/08/2022,Landslide,,,,,,,,
2648,Parbat,Modi Rural Municipality,5,Aambote,30/08/2022,Landslide,,,,,,,,
2649,Darchula,Shailyashikhar Municipality,9,Naktadi,31/08/2022,Landslide,,,,,,,,
2650,Parbat,Modi Rural Municipality,5,Ambote,31/08/2022,Landslide,,,,,,,,
2651,Chitawan,Bharatpur Metropolitan City,29,,31/08/2022,Landslide,,,,,,,,
2652,Darchula,Mahakali Municipality,8,Ashigada,1/9/2022,Landslide,,,,,,,,
2653,Bajura,Budhiganga Municipality,8,,1/9/2022,Landslide,,,,,,,,
2654,Bajura,Budhiganga Municipality,8,Ghattakhola,1/9/2022,Landslide,,,,,,,,
2655,Bajura,Khaptad Chhededaha Rural Municipality,1,,1/9/2022,Landslide,,,,,,,,
2656,Bajura,Triveni Municipality,3,purbhuta,1/9/2022,Landslide,,,,,,,,
2657,Salyan,Kalimati Rural Municipality,5,Jumkhola,1/9/2022,Landslide,,,,,,,,
2658,Palpa,Tinau Rural Municipality,5,Hiudekhola,1/9/2022,Landslide,,,,,,,,
2659,Myagdi,Malika Rural Municipality,6,Darwang,1/9/2022,Landslide,,,,,,,,
2660,Lamjung,Sundarbazar Municipality,4,Archalini,1/9/2022,Landslide,,,,,,,,
2661,Chitawan,Bharatpur Metropolitan City,29,,1/9/2022,Landslide,,,,,,,,
2662,Shankhuwasabha,Silichong Rural Municipality,3,Sandel,1/9/2022,Landslide,,,,,,,,
2663,Myagdi,Raghuganga Rural Municipality,2,Baishasri,2/9/2022,Landslide,,,,,,,,
2664,Chitawan,Bharatpur Metropolitan City,29,Atharakilo,2/9/2022,Landslide,,,,,,,,
2665,Sunsari,Barahkshetra Municipality,1,Satranumbar,2/9/2022,Landslide,,,,,,,,
2666,Shankhuwasabha,Silichong Rural Municipality,3,Sukrabare,2/9/2022,Landslide,,,,,,,,
2667,Mustang,Thasang Rural Municipality,4,Beni,3/9/2022,Landslide,,,,,,,,
2668,Surkhet,Gurbhakot Municipality,3,Nade,4/9/2022,Landslide,,,,,,,,
2669,Salyan,Kalimati Rural Municipality,5,Jumkhola,4/9/2022,Landslide,,,,,,,,
2670,Rukum East,Puthauttarganga Rural Municipality,9,Kharawang,4/9/2022,Landslide,,,,,,,,
2671,Baitadi,Patan Municipality,6,Ghattekhola,5/9/2022,Landslide,,,,,,,,
2672,Ilam,Ilam Municipality,8,Tilkeni,5/9/2022,Landslide,,,,,,,,
2673,Palpa,Tinau Rural Municipality,3,,6/9/2022,Landslide,,,,,,,,
2674,Okhaldhunga,Chishankhugadhi Rural Municipality,5,Khanigaun,6/9/2022,Landslide,,,,,,,,
2675,Sindhupalchowk,Bahrabise Municipality,9,Balephi,7/9/2022,Landslide,,,,,,,,
2676,Sunsari,Barahkshetra Municipality,1,Satranumbar,7/9/2022,Landslide,,,,,,,,
2677,Taplejung,Phungling Municipality,8,,7/9/2022,Landslide,,,,,,,,
2678,Tanahu,Bhanu Municipality,10,Kalipokhari,10/9/2022,Landslide,,,,,,,,
2679,Solukhumbu,Khumbupasanglhamu Rural Municipality,1,Kharikhola,11/9/2022,Landslide,,,,,,,,
2680,Lamjung,Besishahar Municipality,1,Udipur,12/9/2022,Landslide,,,,,,,,
2681,Dhankuta,Sangurigadhi Rural Municipality,5,Lumbajung,12/9/2022,Landslide,,,,,,,,
2682,Myagdi,Annapurna Rural Municipality,3,Rupse,13/09/2022,Landslide,,,,,,,,
2683,Mustang,Thasang Rural Municipality,4,Beni,13/09/2022,Landslide,,,,,,,,
2684,Lamjung,Marsyangdi Rural Municipality,8,Simalchaur,13/09/2022,Landslide,,,,,,,,
2685,Panchthar,Hilihang Rural Municipality,2,Kabeli,13/09/2022,Landslide,,,,,,,,
2686,Baglung,Kathekhola Rural Municipality,6,Inarpani,15/09/2022,Landslide,,,,,,,,
2687,Myagdi,Beni Municipality,,,15/09/2022,Landslide,,,,,,,,
2688,Sindhupalchowk,Chautarasangachowkgadhi Municipality,12,Chaherea,15/09/2022,Landslide,,,,,,,,
2689,Kavrepalanchowk,Bethanchowk Rural Municipality,4,chalal,15/09/2022,Landslide,,,,,,,,
2690,Dailekh,Aathabis Municipality,2,Singadi,16/09/2022,Landslide,,,,,,,,
2691,Kailali,Chure Rural Municipality,3,Shajapur,17/09/2022,Landslide,,,,,,,,
2692,Achhaam,Turmakhad Rural Municipality,5,Nada,17/09/2022,Landslide,,,,,,,,
2693,Achhaam,Kamalbazar Municipality,6,Thatikhadh,17/09/2022,Landslide,,,,,,,,
2694,Achhaam,Kamalbazar Municipality,8,Dhungachalna,17/09/2022,Landslide,,,,,,,,
2695,Achhaam,Dhakari Rural Municipality,6,Khimane,17/09/2022,Landslide,,,,,,,,
2696,Achhaam,Dhakari Rural Municipality,1,sawa,17/09/2022,Landslide,,,,,,,,
2697,Surkhet,Panchapuri Municipality,9,Rag,17/09/2022,Landslide,,,,,,,,
2698,Surkhet,Chaukune Rural Municipality,8,Gutu,17/09/2022,Landslide,,,,,,,,
2699,Rukum West,Musikot Municipality,1,Salle,17/09/2022,Landslide,,,,,,,,
2700,Surkhet,Barahatal Rural Municipality,5,Chepang,18/09/2022,Landslide,,,,,,,,
2701,Humla,Chankheli Rural Municipality,6,Lamapatan,18/09/2022,Landslide,,,,,,,,
2702,Myagdi,Raghuganga Rural Municipality,2,Baisari,18/09/2022,Landslide,,,,,,,,
2703,Kathmandu,Dakshinkali Municipality,8,Dakshinkali,19/09/2022,Landslide,,,,,,,,
2704,Rolpa,Triveni Rural Municipality,2,Bhanggobari,20/09/2022,Landslide,,,,,,,,
2705,Lamjung,Besishahar Municipality,1,,21/09/2022,Landslide,,,,,,,,
2706,Myagdi,Raghuganga Rural Municipality,2,Baisari,23/09/2022,Landslide,,,,,,,,
2707,Kathmandu,Kageshworimanohara Municipality,5,Mulpani,23/09/2022,Landslide,,,,,,,,
2708,Nawalparasi (Bardghat Susta East),Hupsekot Rural Municipality,5,,24/09/2022,Landslide,,,,,,,,
2709,Sunsari,Barahkshetra Municipality,1,Sathranumber,24/09/2022,Landslide,,,,,,,,
2710,Baitadi,Dogdakedar Rural Municipality,2,Badiya,25/09/2022,Landslide,,,,,,,,
2711,Myagdi,Raghuganga Rural Municipality,2,kunaute,25/09/2022,Landslide,,,,,,,,
2712,Dailekh,Aathabis Municipality,5,Malachaur,26/09/2022,Landslide,,,,,,,,
2713,Taplejung,Pathibhara Yangwarak Rural Municipality,1,,26/09/2022,Landslide,,,,,,,,
2714,Sunsari,Barahkshetra Municipality,1,Satranumbar,29/09/2022,Landslide,,,,,,,,
2715,Salyan,Bagchaur Municipality,9,Charaghsareni,5/10/2022,Landslide,,,,,,,,
2716,Pyuthan,Naubahini Rural Municipality,6,Dhad,5/10/2022,Landslide,,,,,,,,
2717,Pyuthan,Pyuthan Municipality,10,takura,5/10/2022,Landslide,,,,,,,,
2718,Kaski,Annapurna Rural Municipality,10,kILU,5/10/2022,Landslide,,,,,,,,
2719,Sindhupalchowk,Bhotekoshi Rural Municipality,2,Bhutbajar,5/10/2022,Landslide,,,,,,,,
2720,Salyan,Chhatreshwori Rural Municipality,1,Jiula,6/10/2022,Landslide,,,,,,,,
2721,Rukum West,Sanibheri Rural Municipality,6,bathakot,6/10/2022,Landslide,,,,,,,,
2722,Pyuthan,Airawati Rural Municipality,1,Kolbot,6/10/2022,Landslide,,,,,,,,
2723,Rolpa,Madi Rural Municipality,2,Ghartigaun,6/10/2022,Landslide,,,,,,,,
2724,Arghakhanchi,Malarani Rural Municipality,6,Sakindhara,6/10/2022,Landslide,,,,,,,,
2725,Baglung,Nisikhola Rural Municipality,6,Bhalkotbari,6/10/2022,Landslide,,,,,,,,
2726,Gorkha,Chumanuwri Rural Municipality,6,Khar,6/10/2022,Landslide,,,,,,,,
2727,Makwanpur,Raksirang Rural Municipality,5,Magini,6/10/2022,Landslide,,,,,,,,
2728,Dhading,Dhunibeshi Municipality,4,Chhapagaun,6/10/2022,Landslide,,,,,,,,
2729,Dhading,Dhunibeshi Municipality,9,Khatripauwa,6/10/2022,Landslide,,,,,,,,
2730,Rasuwa,Gosaikunda Rural Municipality,3,,6/10/2022,Landslide,,,,,,,,
2731,Surkhet,Birendranagar Municipality,11,Byureni,7/10/2022,Landslide,,,,,,,,
2732,Jajarkot,Barekot Rural Municipality,9,Kapti,7/10/2022,Landslide,,,,,,,,
2733,Jajarkot,Shibalaya Rural Municipality,3,Rathma,7/10/2022,Landslide,,,,,,,,
2734,Salyan,Kapurkot Rural Municipality,3,Salam,7/10/2022,Landslide,,,,,,,,
2735,Rukum West,Aathbiskot Municipality,10,,7/10/2022,Landslide,,,,,,,,
2736,Rukum West,Triveni Rural Municipality,6,Dhungepani,7/10/2022,Landslide,,,,,,,,
2737,Dang,Bangalachuli Rural Municipality,4,,7/10/2022,Landslide,,,,,,,,
2738,Pyuthan,Naubahini Rural Municipality,7,Syaule,7/10/2022,Landslide,,,,,,,,
2739,Pyuthan,Sarumarani Rural Municipality,6,Budhichaur,7/10/2022,Landslide,,,,,,,,
2740,Rolpa,Madi Rural Municipality,4,,7/10/2022,Landslide,,,,,,,,
2741,Arghakhanchi,Sandhikharka Municipality,6,Jagat,7/10/2022,Landslide,,,,,,,,
2742,Arghakhanchi,Sandhikharka Municipality,9,Naulapani,7/10/2022,Landslide,,,,,,,,
2743,Palpa,Tinau Rural Municipality,6,Chidis,7/10/2022,Landslide,,,,,,,,
2744,Baglung,Badigad Rural Municipality,7,Chautara,7/10/2022,Landslide,,,,,,,,
2745,Tanahu,Myagde Rural Municipality,1,,7/10/2022,Landslide,,,,,,,,
2746,Kathmandu,Chandragiri Municipality,2,Dyan kendra,7/10/2022,Landslide,,,,,,,,
2747,Kalikot,Tilagufa Municipality,2,Ratada,8/10/2022,Landslide,,,,,,,,
2748,Jumla,Kankasundari Rural Municipality,5,Barekot danda,8/10/2022,Landslide,,,,,,,,
2749,Salyan,Sharada Municipality,8,Marke,8/10/2022,Landslide,,,,,,,,
2750,Pyuthan,Mandavi Rural Municipality,4,Pharinde,8/10/2022,Landslide,,,,,,,,
2751,Baglung,Nisikhola Rural Municipality,1,Mahakharka,8/10/2022,Landslide,,,,,,,,
2752,Bajhang,Kedarasyu Rural Municipality,4,Bagthala,9/10/2022,Landslide,,,,,,,,
2753,Kalikot,Tilagufa Municipality,7,Baligaun,9/10/2022,Landslide,,,,,,,,
2754,Kalikot,Tilagufa Municipality,6,Bhaisegoda,9/10/2022,Landslide,,,,,,,,
2755,Kalikot,Sannitriveni Rural Municipality,8,Mumra,9/10/2022,Landslide,,,,,,,,
2756,Kalikot,Khandachakra Municipality,1,Puranobaspark,9/10/2022,Landslide,,,,,,,,
2757,Kalikot,Mahawai Rural Municipality,8,Dauke,9/10/2022,Landslide,,,,,,,,
2758,Kalikot,Tilagufa Municipality,7,Pallobali,9/10/2022,Landslide,,,,,,,,
2759,Kalikot,Tilagufa Municipality,4,Rachuli,9/10/2022,Landslide,,,,,,,,
2760,Kalikot,Tilagufa Municipality,5,Bhaisegoda,9/10/2022,Landslide,,,,,,,,
2761,Kalikot,Pachaljharana Rural Municipality,7,Nuwaghar,9/10/2022,Landslide,,,,,,,,
2762,Humla,Chankheli Rural Municipality,6,Melchham,9/10/2022,Landslide,,,,,,,,
2763,Humla,Tajakot Rural Municipality,5,Madan,9/10/2022,Landslide,,,,,,,,
2764,Pyuthan,Swargadwari Municipality,1,Kusunde,9/10/2022,Landslide,,,,,,,,
2765,Baitadi,Purchaudi Municipality,9,Athkhola,10/10/2022,Landslide,,,,,,,,
2766,Bajura,Jagannath Rural Municipality,1,Dhadakot,10/10/2022,Landslide,,,,,,,,
2767,Bajura,Swamikartik Khaapar Rural Municipality,4,Phaita,10/10/2022,Landslide,,,,,,,,
2768,Dailekh,Bhairabi Rural Municipality,1,Shristhan,10/10/2022,Landslide,,,,,,,,
2769,Dailekh,Aathabis Municipality,8,Dhalebaj,10/10/2022,Landslide,,,,,,,,
2770,Kalikot,Tilagufa Municipality,11,,10/10/2022,Landslide,,,,,,,,
2771,Mugu,Chhayanathrara Municipality,11,Salim,10/10/2022,Landslide,,,,,,,,
2772,Arghakhanchi,Sandhikharka Municipality,11,Jogimare,10/10/2022,Landslide,,,,,,,,
2773,Bajura,Budhiganga Municipality,7,Syalkatyaya,11/10/2022,Landslide,,,,,,,,
2774,Bajura,Jagannath Rural Municipality,6,Kabhripatali,11/10/2022,Landslide,,,,,,,,
2775,Bajura,Swamikartik Khaapar Rural Municipality,6,,11/10/2022,Landslide,,,,,,,,
2776,Bajura,Himali Rural Municipality,5,kawadi,11/10/2022,Landslide,,,,,,,,
2777,Dailekh,Dullu Municipality,6,Tolipani,11/10/2022,Landslide,,,,,,,,
2778,Kalikot,Tilagufa Municipality,7,Chhapre,11/10/2022,Landslide,,,,,,,,
2779,Dang,Babai Rural Municipality,7,Malaikhola,11/10/2022,Landslide,,,,,,,,
2780,Bajura,Budhinanda Municipality,3,bhuwa,12/10/2022,Landslide,,,,,,,,
2781,Bajura,Triveni Municipality,8,Nepalitole,12/10/2022,Landslide,,,,,,,,
2782,Kalikot,Mahawai Rural Municipality,3,,12/10/2022,Landslide,,,,,,,,
2783,Nawalparasi (Bardghat Susta East),Binayitribeni Rural Municipality,2,Dayaune,12/10/2022,Landslide,,,,,,,,
2784,Dolakha,Bigu Rural Municipality,5,Chilinkha,4/11/2022,Landslide,,,,,,,,
2785,Terhathum,Chhathar Rural Municipality,2,,6/11/2022,Landslide,,,,,,,,
2786,Tanahu,Aanbookhaireni Rural Municipality,1,Baradi,3/1/2023,Landslide,,,,,,,,
2787,Dolpa,Tripurasundari Municipality,5,Kuchche,8/2/2023,Landslide,,,,,,,,
2788,Dolpa,Tripurasundari Municipality,2,Rasi,19/02/2023,Landslide,,,,,,,,
2789,Bajura,Himali Rural Municipality,5,Kawadi-Kiudi,24/02/2023,Landslide,,,,,,,,
2790,Kalikot,Tilagufa Municipality,5,Dhanada,22/03/2023,Landslide,,,,,,,,
2791,Chitawan,Ichchhakamana Rural Municipality,6,Tope Khola,27/03/2023,Landslide,,,,,,,,
2792,Dolakha,Bigu Rural Municipality,1,Lamabagar,27/03/2023,Landslide,,,,,,,,
2793,Rolpa,Triveni Rural Municipality,7,Nandikhola,13/04/2023,Landslide,,,,,,,,
2794,Kavrepalanchowk,Panchkhal Municipality,8,Chisapani,13/04/2023,Landslide,,,,,,,,
2795,Kalikot,Narharinath Rural Municipality,7,"Okharenighad , Sirupata",19/04/2023,Landslide,,,,,,,,
2796,Shankhuwasabha,Makalu Rural Municipality,3,Phaksinda Dovan,30/04/2023,Landslide,,,,,,,,
2797,Rolpa,Triveni Rural Municipality,7,Nandikhola,1/5/2023,Landslide,,,,,,,,
2798,Palpa,Tinau Rural Municipality,5,Charchare,5/5/2023,Landslide,,,,,,,,
2799,Rolpa,Triveni Rural Municipality,2,Triveni,15/05/2023,Landslide,,,,,,,,
2800,Myagdi,Annapurna Rural Municipality,3,Guithe,20/05/2023,Landslide,,,,,,,,
2801,Shankhuwasabha,Makalu Rural Municipality,3,Simtar,20/05/2023,Landslide,,,,,,,,
2802,Chitawan,Ichchhakamana Rural Municipality,6,,22/05/2023,Landslide,,,,,,,,
2803,Bajura,Swamikartik Khaapar Rural Municipality,3,Khalla,23/05/2023,Landslide,,,,,,,,
2804,Rolpa,Rolpa Municipality,7,Nimri,24/05/2023,Landslide,,,,,,,,
2805,Manang,Nasong Rural Municipality,1,Sirantal,24/05/2023,Landslide,,,,,,,,
2806,Dhading,Neelakantha Municipality,3,Sangkosh,25/05/2023,Landslide,,,,,,,,
2807,Myagdi,Raghuganga Rural Municipality,3,Ghurekharka Fedi,26/05/2023,Landslide,,,,,,,,
2808,Rolpa,Triveni Rural Municipality,7,Gang,27/05/2023,Landslide,,,,,,,,
2809,Lalitpur,Bagmati Rural Municipality,3,Bhattedanda,27/05/2023,Landslide,,,,,,,,
2810,Darchula,Shailyashikhar Municipality,6,Panebaj,29/05/2023,Landslide,,,,,,,,
2811,Palpa,Purbakhola Rural Municipality,6,Bhalkun,9/6/2023,Landslide,,,,,,,,
2812,Shankhuwasabha,Makalu Rural Municipality,3,Naya Basti,11/6/2023,Landslide,,,,,,,,
2813,Lamjung,Besishahar Municipality,1,Udipur,14/06/2023,Landslide,,,,,,,,
2814,Lamjung,Besishahar Municipality,1,Udipur,14/06/2023,Landslide,,,,,,,,
2815,Lamjung,Besishahar Municipality,1,Udipur,14/06/2023,Landslide,,,,,,,,
2816,Lamjung,Besishahar Municipality,6,,14/06/2023,Landslide,,,,,,,,
2817,Lamjung,Kwholasothar Rural Municipality,3,Bagum,14/06/2023,Landslide,,,,,,,,
2818,Lamjung,Marsyangdi Rural Municipality,1,Nayu,14/06/2023,Landslide,,,,,,,,
2819,Lalitpur,Bagmati Rural Municipality,3,Bhattedanda,14/06/2023,Landslide,,,,,,,,
2820,Makwanpur,Indrasarowar Rural Municipality,3,Sisneri,14/06/2023,Landslide,,,,,,,,
2821,Dhading,Gajuri Rural Municipality,5,Ghatbesi,14/06/2023,Landslide,,,,,,,,
2822,Shankhuwasabha,Panchkhapan Municipality,7,Bihibare,14/06/2023,Landslide,,,,,,,,
2823,Taplejung,Sirijangha Rural Municipality,2,Ambegudin,14/06/2023,Landslide,,,,,,,,
2824,Makwanpur,Indrasarowar Rural Municipality,2,Chhepare,15/06/2023,Landslide,,,,,,,,
2825,Dhading,Gajuri Rural Municipality,6,Jarekhet Kholsi,15/06/2023,Landslide,,,,,,,,
2826,Dhading,Thakre Rural Municipality,2,Kameri,15/06/2023,Landslide,,,,,,,,
2827,Nuwakot,Belkotgadhi Municipality,2,Newar Tole,15/06/2023,Landslide,,,,,,,,
2828,Okhaldhunga,Siddhicharan Municipality,11,Rambazar,15/06/2023,Landslide,,,,,,,,
2829,Dhankuta,Sangurigadhi Rural Municipality,5,Rabi Rake Sadak - Baluwakhani,15/06/2023,Landslide,,,,,,,,
2830,Taplejung,Sirijangha Rural Municipality,4,,15/06/2023,Landslide,,,,,,,,
2831,Taplejung,Meringden Rural Municipality,5,Khurpathak,15/06/2023,Landslide,,,,,,,,
2832,Dhading,Gajuri Rural Municipality,2,Bihani Petrolpump,16/06/2023,Landslide,,,,,,,,
